name,website,phone,categories,state,moved
Caribbean Pools & Hot Tubs,http://caribbeanpoolsandhottubs.com/home.aspx,(330) 270-9125,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Designing & Consulting",OH,False
Leslie's Pool Supplies,https://lesliespool.com/location/north-olmsted-ohio-north-olmsted-287.html,(440) 716-1665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Ohio Pools & Spas,http://www.facebook.com,(330) 494-7755,"Swimming Pool Repair & Service, Spas & Hot Tubs, Billiard Equipment & Supplies",OH,False
Cincinnati Pool Professionals,http://www.cincipools.com,(513) 227-5760,"Swimming Pool Management, Swimming Pool Dealers, Swimming Pool Manufacturers & Distributors",OH,False
Leslie's Pool Supplies,https://lesliespool.com/location/north-olmsted-ohio-north-olmsted-287.html,(440) 716-1665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Ohio Pools & Spas,http://www.facebook.com,(330) 494-7755,"Swimming Pool Repair & Service, Spas & Hot Tubs, Billiard Equipment & Supplies",OH,False
Pools-n-More,http://www.poolsnmoreohio.com,(419) 331-6935,"Swimming Pool Repair & Service, Billiard Equipment & Supplies, Christmas Trees",OH,False
Artesian Pool and Spa Service,http://artesianpools-spas.com,(330) 825-1055,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Insideout,http://www.insideoutrecreation.com,(419) 893-0351,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs",OH,False
Mayfair Pools & Supplies Inc,http://mayfairpoolssuppliesinc.localsearch.com,(419) 885-2575,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",OH,False
Waters Edge Pools,http://www.watersedgepoolsllc.com,(937) 644-0099,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",OH,False
Fun Pools,http://funpools.localsearch.com,(440) 734-9240,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Designing & Consulting",OH,False
Family Pools & Spas,http://www.familypoolsandspas.com,(419) 289-1946,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Equipment & Supplies",OH,False
Litehouse Pools & Spas,https://www.litehouse.com,(330) 773-3396,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",OH,False
Leslie's Pool Supplies,https://lesliespool.com/location/toledo-ohio-north-toledo-307.html,(419) 475-5899,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Sunset Pools,http://sunsetpoolsoh.localsearch.com,(937) 522-0264,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",OH,False
SunSpot Pool & Patio,http://www.sunspotpoolandpatio.com,(513) 821-8422,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Patio & Outdoor Furniture",OH,False
Clear Pool & Spa Supply,http://clearpool.biz,(614) 475-1200,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
NuWave Pool Service,http://www.nuwavepoolsohio.com,(937) 203-0909,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Designing & Consulting",OH,False
Eastern Pools Inc,http://easternpoolsinc.localsearch.com,(330) 825-2214,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Leslie's Pool Supplies,https://lesliespool.com/location/hamilton-ohio-princeton-road-763.html,(513) 737-3327,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Leslie's Pool Supplies,https://lesliespool.com/location/cincinnati-ohio-cincinnati-80.html,(513) 791-2275,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
PM Pools,http://pmpools.localsearch.com,(330) 333-3125,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Covers & Enclosures",OH,False
Pro Edge Pools,http://www.proedgepoolsonline.com,(440) 829-2309,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Pool Guard of Ohio,http://poolguardofohio.localsearch.com,(216) 251-4880,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Ferrall Pools & Spas - A BioGuard Platinum Dealer,http://www.ferrallpoolsandspas.com,(330) 833-7366,"Swimming Pool Repair & Service, Chlorine, Swimming Pool Dealers",OH,False
Leslie's Pool Supplies,https://lesliespool.com/location/west-chester-ohio-west-chester-823.html,(513) 755-3082,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Leslie's Swimming Pool Supplies,http://lesliesswimmingpoolsupplies480703437.localsearch.com,(937) 233-3624,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Pool Boss,http://poolbossllc.com,(440) 539-8211,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",OH,False
Litehouse Pools & Spas,http://www.litehouse.com,(440) 934-2907,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",OH,False
B & J Pools Inc,http://bjpoolsinc.localsearch.com,(330) 542-2930,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",OH,False
Mr Pool's Inc,https://www.mrpoolsinc.com,(330) 225-7665,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Dealers",OH,False
Swim Away Pool & Spa,http://swimawaypool.com,(740) 439-9881,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",OH,False
Eastern Pools Inc,http://www.easternpools.com,(330) 825-2214,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",OH,False
Pool & Spa Mart,http://www.poolandspamart.net,(419) 999-2999,"Swimming Pool Repair & Service, Swimming Pool Dealers, Plumbers",OH,False
B & J Pools Inc,http://bjpoolsinc.localsearch.com,(330) 542-2930,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",OH,False
GC Fiberglass Pools,http://gcfiberglasspools.com,(937) 925-1678,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",OH,False
Mr Pool's Inc,https://www.mrpoolsinc.com,(330) 225-7665,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Dealers",OH,False
Swim Away Pool & Spa,http://swimawaypool.com,(740) 439-9881,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",OH,False
Eastern Pools Inc,http://www.easternpools.com,(330) 825-2214,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",OH,False
High-Tech Pools Inc,http://www.hightechpools.com,(440) 979-5070,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",OH,False
Commercial Pools Inc,http://www.commercialpools.com,(614) 766-0050,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Pro Pool And Spa,http://propoolandspa.localsearch.com,(216) 355-7168,"Swimming Pool Repair & Service, Spas & Hot Tubs, Spas & Hot Tubs-Repair & Service",OH,False
Swim Rite Pools,http://swimritepools551851375.localsearch.com,(419) 332-4441,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs-Repair & Service",OH,False
The Pool Store,http://yellowpages.com/liberty-township-oh/mip/splash-swimming-pools-inc-459198604,(513) 424-8057,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",OH,False
Knickerbocker Pools and Spas,https://knickerbockerpools.com,(937) 434-7579,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",OH,False
Fun Pool,http://funpool.localsearch.com,(330) 722-4425,"Swimming Pool Repair & Service, Sauna Equipment & Supplies, Swimming Pool Dealers",OH,False
Leslie's Pool Supplies,https://lesliespool.com/location/cleveland-ohio-parma-134.html,(440) 842-1266,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Leslie's Pool Supplies,https://lesliespool.com/location/youngstown-ohio-youngstown-654.html,(330) 965-3667,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
"George, Marjorie George",http://georgemarjoriegeorge.localsearch.com,(937) 849-0998,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Leslie's Swimming Pool Supplies,http://www.lesliespool.com,(937) 233-3624,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Knickerbocker Pools & Spas,http://www.knickerbockerpools.com,(937) 372-3839,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs",OH,False
Leslie's Swimming Pool Supplies,http://www.landolakesinc.com,(330) 879-2158,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Leslie's Pool Supplies,https://lesliespool.com/location/strongsville-ohio-strongsville-248.html,(440) 846-1660,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Leslie's Swimming Pool Supplies,http://lesliesswimmingpoolsupplies6908156.localsearch.com,(937) 435-9361,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
S & S Pools and The Pool Toy Store,http://www.thepooltoystore.com,(513) 424-8057,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Personal Property Swimming Pools Inc,http://www.personalpropertypool.com,(740) 927-1883,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Designing & Consulting",OH,False
D & R Pool Sales LLC,http://www.dandrpoolsales.com,(419) 382-3151,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",OH,False
At Your Service Pool & Spa Repair LLC,http://www.poolstuff.biz,(937) 890-7669,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs-Repair & Service",OH,False
Knickerbocker Pools & Spas,https://knickerbockerpools.com,(937) 237-8885,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Construction",OH,False
Leslie's Pool Supplies,https://lesliespool.com/location/cincinnati-ohio-beechmont-353.html,(513) 688-0013,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
B Y Pools & Spas,http://www.bypoolsandspas.com,(330) 536-6399,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs",OH,False
Job-Rite Pools Spas & More,http://jobritepools.com,(330) 644-8996,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Dealers",OH,False
Cincinnati Pool Professionals,http://www.cincipools.com,(513) 227-5760,"Swimming Pool Management, Swimming Pool Dealers, Swimming Pool Manufacturers & Distributors",OH,False
Village of Minster Swimming Pool,N/A,(419) 628-2441,Swimming Pool Management,OH,False
Carriage Gate Clubhouse,https://www.carriagegatecfa.com/contact-us,(513) 229-0494,Swimming Pool Management,OH,False
Coldwater Memorial Pool,http://yellowpages.com/coldwater-oh/mip/coldwater-memorial-pool-535357304,(419) 678-8581,Swimming Pool Management,OH,False
Coldwater Memorial Pool,http://yellowpages.com/coldwater-oh/mip/coldwater-memorial-pool-535357304,(419) 678-8581,Swimming Pool Management,OH,False
Warren Township Memorial Pool,http://yellowpages.com/wheeling-wv/mip/bridge-park-pool-on-wheeling-504572068,(740) 859-2323,"Swimming Pool Management, Swimming Pool Designing & Consulting",OH,False
Cleveland Custom Contractors,http://www.clevelandcustomcontractors.com,(440) 951-9230,"Swimming Pool Repair & Service, Building Cleaning-Exterior, Stucco & Exterior Coating Contractors",OH,False
Procolor Painting,http://procolorpainting.net,(614) 940-7634,"Swimming Pool Repair & Service, Painting Contractors, Painting Contractors-Commercial & Industrial",OH,False
Swim Rite Pools,https://www.swimritepools.net,(866) 730-5923,"Swimming Pool Repair & Service, Public Swimming Pools, Swimming Pool Equipment & Supplies",OH,False
A 2 Z Swimming Pool Service,http://a2zswimmingpoolservice.net,(614) 475-6826,"Swimming Pool Repair & Service, Swimming Pool Covers & Enclosures, Swimming Pool Dealers",OH,False
Abc Pools & Supplies Of Columbus,http://abcpoolssuppliesofcolumbus.localsearch.com,(614) 875-0000,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
JM Pool Builders,http://jmpoolbuilders.localsearch.com,(330) 332-0174,"Swimming Pool Repair & Service, Building Specialties, Swimming Pool Construction",OH,False
R C Pools,http://www.rcpools.com,(614) 778-1379,"Swimming Pool Repair & Service, Building Specialties, Swimming Pool Dealers",OH,False
Atlantic Pools,http://atlanticpoolsoh.localsearch.com,(330) 453-8721,"Swimming Pool Repair & Service, Swimming Pool Construction, Building Specialties",OH,False
Heatwave Pools,http://www.heatwavepools.com,(937) 307-0863,"Swimming Pool Repair & Service, Building Specialties, Swimming Pool Dealers",OH,False
Capital City Pools,http://www.capitalcitypools.com,(740) 927-2071,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Building Specialties",OH,False
Classic Pools LLC,http://classicpoolsllc.localsearch.com,(937) 339-1155,"Swimming Pool Repair & Service, Building Specialties, Swimming Pool Dealers",OH,False
Leslie's Swimming Pool Supplies,http://www.lec1.com,(740) 439-2747,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Beadling Pool Construction,http://www.beadlingpools.com,(330) 875-0180,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",OH,False
Clear Pool & Spa Supply,http://clearpoolspasupply20937755.localsearch.com,(614) 475-1200,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Ready...Set...Swim,http://readysetswim.localsearch.com,(937) 781-6566,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",OH,False
Liquid Clear Pools,http://liquidclearpools.localsearch.com,(440) 521-7967,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
"Canfield Pools, Inc.",http://www.canfieldpools.com,(330) 540-7665,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Designing & Consulting",OH,False
The Pool Wizard,http://www.winkinglizard.com,(216) 671-5246,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Covers & Enclosures",OH,False
Jona Pools,http://jonapools.localsearch.com,(866) 998-5901,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Designing & Consulting",OH,False
Tim's Pools & Spas,http://www.timsspas.com,(513) 270-6291,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Billiard Equipment & Supplies",OH,False
Pool Masters,http://poolmastersoh.localsearch.com,(330) 596-2510,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Moonlight Pools,http://www.moonlightpools.net,(330) 278-2685,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",OH,False
Ruth Pools,http://ruth.mydreampool.com,(740) 423-1352,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",OH,False
Anthony & Sylvan Pools,http://anthonysylvanpools571699298.localsearch.com,(877) 729-7946,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs",OH,False
Buckeye Spa,https://www.buckeyespa.com,(740) 450-7727,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Equipment & Supplies",OH,False
Coldwater Memorial Pool,http://yellowpages.com/coldwater-oh/mip/coldwater-memorial-pool-535357304,(419) 678-8581,Swimming Pool Management,OH,False
Warren Township Memorial Pool,http://yellowpages.com/wheeling-wv/mip/bridge-park-pool-on-wheeling-504572068,(740) 859-2323,"Swimming Pool Management, Swimming Pool Designing & Consulting",OH,False
Cleveland Custom Contractors,http://www.clevelandcustomcontractors.com,(440) 951-9230,"Swimming Pool Repair & Service, Building Cleaning-Exterior, Stucco & Exterior Coating Contractors",OH,False
Jeff's Pools & Services,http://jeffspoolsservices.localsearch.com,(419) 250-5953,"Swimming Pool Repair & Service, Concrete Restoration, Sealing & Cleaning, Swimming Pool Construction",OH,False
Procolor Painting,http://procolorpainting.net,(614) 940-7634,"Swimming Pool Repair & Service, Painting Contractors, Painting Contractors-Commercial & Industrial",OH,False
Rogelio's Pool Cleaning & Landscaping Service,http://rogeliospoolcleaninglandscapingserviceoh.localsearch.com,(510) 362-0476,Swimming Pool Repair & Service,OH,False
Buckeye Pool Services,http://yellowpages.com/cleveland-oh/mip/buckeye-pool-services-9704645,(216) 325-0071,"Swimming Pool Repair & Service, Building Specialties, Swimming Pool Dealers",OH,False
Shawnee Pools,http://www.shawneepoolslima.com,(419) 999-1505,"Swimming Pool Repair & Service, Swimming Pool Dealers",OH,False
Backyard Pools Inc,http://backyard-pleasure-pools-inc.hub.biz,(330) 298-0445,"Swimming Pool Repair & Service, Swimming Pool Dealers",OH,False
AAA Spa & Pool Services,http://aaaspapoolservices.localsearch.com,(740) 453-4931,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs-Repair & Service",OH,False
Oliver Pool & Spa Inc,http://yellowpages.com/steubenville-oh/mip/oliver-pool-spa-inc-13229843,(740) 264-5368,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Designing & Consulting",OH,False
Just Add Water Pools & Spas,http://www.justaddwaterpoolsandspas.com,(513) 494-0169,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Dealers",OH,False
Business Closed,http://www.aquatechpoolsohio.com,(555) 888-9999,"Swimming Pool Repair & Service, Swimming Pool Dealers",OH,False
Susan's Pool & Spa Care,https://www.poolcontractor.com/listing/susans-pool-spa-care,(513) 231-3848,"Swimming Pool Repair & Service, Swimming Pool Dealers",OH,False
Pacific Pools Inc,http://pacadmin.us,(614) 488-7946,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",OH,False
Pool & Spa Mart,http://www.poolandspamart.net,(419) 999-2999,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Designing & Consulting",OH,False
Inside Out Home Recreation Outfitters,http://insideoutrecreation.com,(419) 697-7272,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Dealers",OH,False
Martinelli Pools & Spas,http://martinellipoolsspas.localsearch.com,(330) 339-4002,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Designing & Consulting",OH,False
Leisure Time Pools & Spa,N/A,(740) 387-4000,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Construction",OH,False
Preferred Pools and Spas,http://preferredpoolsandspas.localsearch.com,(888) 542-7008,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs",OH,False
Family Pools & Spas,http://www.familypoolsandspas.com,(330) 264-5970,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Construction",OH,False
Pooltech Inc,http://www.pooltechohio.com,(440) 884-0080,"Swimming Pool Repair & Service, Swimming Pool Dealers",OH,False
Pacific Pools Inc,http://pacificpools.net/contact.html,(614) 488-7946,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",OH,False
Tsunami Jims,http://tsunamijims.com,(513) 892-5467,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Dealers",OH,False
T&M Pools And Spas,http://facebook.com/t-m-pools-and-spas-527682684019261,(937) 717-6673,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",OH,False
Majestic Pool Enterprise,http://www.majesticpoolenterprise.com,(330) 808-1698,"Swimming Pool Repair & Service, Swimming Pool Dealers",OH,False
Atlantis Pools & Spas,http://atlantispoolsspas516770431.localsearch.com,(866) 236-7727,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Dealers",OH,False
Buckeye Spa & Pool World,http://buckeyespapoolworld516820384.localsearch.com,(216) 313-9300,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Dealers",OH,False
Buckeye Spa & Pool World,http://buckeyespapoolworld516825351.localsearch.com,(216) 313-9300,"Swimming Pool Repair & Service, Spas & Hot Tubs, Spas & Hot Tubs-Repair & Service",OH,False
Buckeye Spa & Pool World,http://buckeyespa.com,(513) 318-4500,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Dealers",OH,False
Shamrock Enterprises,N/A,(513) 931-9641,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Dealers",OH,False
Hawaiian Pools,http://www.hawaiianpoolbuilders.com,(419) 878-7946,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",OH,False
"Aaron's Water Hauling, LLC.",http://www.waterdistributioninneapolisoh.com,(419) 494-4003,"Swimming Pool Management, Swimming Pool Water Delivery, Trucking-Liquid Or Dry Bulk",OH,False
Valencia POOL,N/A,(614) 742-7007,Swimming Pool Management,OH,False
Brynwood Reserve POOL,N/A,(614) 862-0089,Swimming Pool Management,OH,False
Jeff's Pools & Services,N/A,(419) 250-5953,"Swimming Pool Repair & Service, Concrete Restoration, Sealing & Cleaning, Swimming Pool Construction",OH,False
Rogelio's Pool Cleaning & Landscaping Service,N/A,(510) 362-0476,Swimming Pool Repair & Service,OH,False
Myers Pool Co,N/A,(740) 366-4327,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",OH,False
Prestige Pools,http://www.prestigepoolsohio.com,(419) 668-8184,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",OH,False
Oasis Pools Inc,http://oasis-pools.net,(419) 824-9727,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",OH,False
Gary's Pool Service,N/A,(419) 668-5354,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",OH,False
Thompson Pools,http://yellowpages.com/girard-oh/mip/thompson-pools-1261995,(330) 545-1937,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",OH,False
Emsco,https://www.heritagepoolsupplygroup.com/en/distributor-network/EMSSTRO,(440) 238-2100,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",OH,False
Champion Pools,https://www.championpoolsonline.com/index.php/contact,(419) 826-7665,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",OH,False
Watson's of Dayton,https://www.watsons.com/stores/ohio/dayton,(937) 660-9900,"Swimming Pool Repair & Service, Spas & Hot Tubs, Patio & Outdoor Furniture",OH,False
"Cross County Pool Service, Inc.",N/A,(513) 741-7774,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",OH,False
The Pool Doctor,http://yellowpages.com/wickliffe-oh/mip/perfect-inground-pool-524775892,(440) 943-4157,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",OH,False
